Время;ISIN;Эмитент;Тип ценной бумаги;Рынок;Площадка;Торговая цена;Кол-во ЦБ;сумма
16/01/24 16:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1439,99;300; 431 997,00 
16/01/24 16:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1439,99;500; 719 995,00 
16/01/24 16:15;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;10; 100,00 
16/01/24 16:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1438;1225; 1 761 550,00 
16/01/24 16:15;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;78;30; 2 340,00 
16/01/24 16:15;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;115,99;20; 2 319,80 
16/01/24 16:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1437;1445; 2 076 465,00 
16/01/24 16:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;5; 7 180,00 
16/01/24 16:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1; 1 436,00 
16/01/24 16:15;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;459; 659 124,00 
16/01/24 16:15;UZ7036271003 UZNGP;<O'zbekneftgaz>AJ;Прив.акции;STK;G1;1839,01;8; 14 712,08 
16/01/24 16:15;UZ7001990009 QAPI;<QashPi>AJ;Простыеакции;STK;G1;800;4; 3 200,00 
16/01/24 16:15;UZ7037610001 GRBK;<GARANTBANK>AJ;Простыеакции;STK;G1;243,9;8; 1 951,20 
16/01/24 16:15;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;60,48;78; 4 717,44 
16/01/24 16:15;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6650;8; 53 200,00 
16/01/24 16:15;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6629,99;19; 125 969,81 
16/01/24 16:15;UZ7007440009 MIQE;<Minoraqurishekspeditsiyasi>AJ;Простыеакции;STK;G1;1000;1; 1 000,00 
16/01/24 16:15;UZ7007440009 MIQE;<Minoraqurishekspeditsiyasi>AJ;Простыеакции;STK;G1;1000;1; 1 000,00 
16/01/24 16:15;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2700;10; 27 000,00 
16/01/24 16:15;UZ7036271003 UZNGP;<O'zbekneftgaz>AJ;Прив.акции;STK;G1;1944,88;2; 3 889,76 
16/01/24 16:15;UZ7036271003 UZNGP;<O'zbekneftgaz>AJ;Прив.акции;STK;G1;1944,89;3; 5 834,67 
16/01/24 16:15;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;77;101; 7 777,00 
16/01/24 16:15;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;76,23;200; 15 246,00 
16/01/24 16:15;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;76,22;25; 1 905,50 
16/01/24 16:15;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;76,21;437; 33 303,77 
16/01/24 16:15;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;76,21;6; 457,26 
16/01/24 16:15;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;76,05;100; 7 605,00 
16/01/24 16:15;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;76,04;100; 7 604,00 
16/01/24 16:15;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;76,03;500; 38 015,00 
16/01/24 16:15;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;76,01;210; 15 962,10 
16/01/24 16:15;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;76,01;100; 7 601,00 
16/01/24 16:15;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;76;1; 76,00 
16/01/24 16:15;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;76;42; 3 192,00 
16/01/24 16:15;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;75,61;1; 75,61 
16/01/24 16:15;UZ7001560000 AGBA;<Agrobank>ATB;Простыеакции;STK;G1;615;1; 615,00 
16/01/24 16:15;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6000;150; 900 000,00 
16/01/24 16:15;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,22;2323; 2 834,06 
16/01/24 16:15;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,21;977; 1 182,17 
16/01/24 16:15;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2544;1; 2 544,00 
16/01/24 16:15;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;10000; 200,00 
16/01/24 16:15;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;60000; 1 200,00 
16/01/24 16:15;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5311,01;3; 15 933,03 
16/01/24 16:15;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5311;17; 90 287,00 
16/01/24 16:15;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59;2000; 118 000,00 
16/01/24 16:15;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;70; 1,40 
16/01/24 16:15;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,24;1500; 1 860,00 
16/01/24 16:15;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,68;200; 536,00 
16/01/24 16:15;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,24;4; 4,96 
16/01/24 16:15;UZ7037610001 GRBK;<GARANTBANK>AJ;Простыеакции;STK;G1;228,03;46; 10 489,38 
16/01/24 16:15;UZ701456K014 YGYMP;<Yangiyo'lyog'-moy>AJ;Прив.акции;STK;G1;7007,3;14; 98 102,20 
16/01/24 16:15;UZ701456K014 YGYMP;<Yangiyo'lyog'-moy>AJ;Прив.акции;STK;G1;7007;1; 7 007,00 
16/01/24 16:15;UZ701456K014 YGYMP;<Yangiyo'lyog'-moy>AJ;Прив.акции;STK;G1;7001;10; 70 010,00 
16/01/24 16:15;UZ7015230004 MCBA;<Mikrokreditbank>ATB;Простыеакции;STK;G1;971,02;3; 2 913,06 
16/01/24 16:15;UZ7015230004 MCBA;<Mikrokreditbank>ATB;Простыеакции;STK;G1;971,02;3; 2 913,06 
16/01/24 16:15;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;707; 14,14 
16/01/24 16:15;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;517,5;5; 2 587,50 
16/01/24 16:14;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;517,4;4; 2 069,60 
16/01/24 16:14;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;517,5;11; 5 692,50 
16/01/24 16:14;UZ704338K011 UTGAP;<O'ztransgaz>AJ;Прив.акции;STK;G1;8149;4; 32 596,00 
16/01/24 16:14;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59;50; 2 950,00 
16/01/24 16:14;UZ7001560000 AGBA;<Agrobank>ATB;Простыеакции;STK;G1;595;20; 11 900,00 
16/01/24 16:14;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,68;600; 1 608,00 
16/01/24 16:14;UZ7043380003 UTGA;<O'ztransgaz>AJ;Простыеакции;STK;G1;32500;1; 32 500,00 
16/01/24 16:14;UZ701655K011 KYEZP;XII<Kogonyog'-ekstraksiyazavodi>AJ;Прив.акции;STK;G1;1750;1; 1 750,00 
16/01/24 16:14;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,44;300; 1 032,00 
16/01/24 16:14;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,24;980; 1 215,20 
16/01/24 16:14;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,68;30; 80,40 
16/01/24 16:14;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;60,48;10; 604,80 
16/01/24 16:14;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;517,5;1; 517,50 
16/01/24 16:14;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6000;355; 2 130 000,00 
16/01/24 16:14;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;37;1; 37,00 
16/01/24 16:14;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;517,5;1; 517,50 
16/01/24 16:14;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;5; 7 180,00 
16/01/24 16:14;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;41; 58 876,00 
16/01/24 16:14;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6629,99;1; 6 629,99 
16/01/24 16:14;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,01;51; 0,51 
16/01/24 16:14;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1436;1; 1 436,00 
16/01/24 16:14;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;517,5;1; 517,50 
16/01/24 16:14;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1371;1; 1 371,00 
16/01/24 16:14;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1370;459; 628 830,00 
16/01/24 16:14;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1370;2; 2 740,00 
16/01/24 16:14;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5491;1; 5 491,00 
16/01/24 16:14;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;517,5;1; 517,50 
16/01/24 16:14;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,44;5; 17,20 
16/01/24 16:14;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;517,5;1; 517,50 
16/01/24 16:14;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;115,99;20; 2 319,80 
16/01/24 16:14;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2700;1; 2 700,00 
16/01/24 16:14;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;78;3; 234,00 
16/01/24 16:14;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,24;140; 173,60 
16/01/24 16:14;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,21;7; 8,47 
16/01/24 16:14;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;517;4; 2 068,00 
16/01/24 16:14;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;517,5;11; 5 692,50 
16/01/24 16:14;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2650;32; 84 800,00 
16/01/24 16:14;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;51; 1,02 
16/01/24 16:14;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2900;1; 2 900,00 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
16/01/24 16:14;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,99;1; 9,99 
